PROVINCE,DISTRICT,TEHSIL,TEHSILCODE,UCNAME,UC_UR,UCNumber,UCCODE,LATITUDE,LONGITUDE,NUMBEROFVILLAGES,VILLAGENUMBER,VILLAGECODE,VILLAGENAME
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,18,131111118,SEHALI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,17,131111117,SEARI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,16,131111116,PATTA DOGA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,15,131111115,PALARWAI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,14,131111114,NAROKA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,13,131111113,MUJAFFA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,12,131111112,KASUMBI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,11,131111111,KALGARAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,10,131111110,KALAS
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,9,13111119,HADORA BANDI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,8,13111118,GRAND DALOLA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,7,13111117,GARMAL
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,6,13111116,DARRA DALOLA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,5,13111115,DABBAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,4,13111114,CHANGLI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,3,13111113,BAI JANDRAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,2,13111112,BAGLA NO 1
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DALOLA,Rural,11,1311111,34.35890689,73.39317726,21,1,13111111,ARGADA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,38,131111238,TUNDI DHERI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,37,131111237,TAKKIYA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,36,131111236,SARBAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,35,131111235,MOHALLAH UM!R ZAI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,34,131111234,MOHALLAH SHE!KH MILLI KHAIL
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,33,131111233,MOHALLAH SARDAR !B!D THAI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,32,131111232,MOHALLAH SARAFA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,31,131111231,MOHALLAH QAZI SAHEB
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,30,131111230,MOHALLAH PINNO KHAIL
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,29,131111229,MOHALLAH O!HARRI!N
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,28,131111228,MOHALLAH NAGAKKI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,27,131111227,MOHALLAH LUNDI CH!M
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,26,131111226,MOHALLAH ILYAS KH!!L
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,25,131111225,MOHALLAH HASSAN KHAIL
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,24,131111224,MOHALLAH GHANI JEE
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,23,131111223,MOHALLAH GAL
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,22,131111222,MOHALLAH GAARAM ZAI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,21,131111221,MOHALLAH G!LDHOK
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,20,131111220,MOHALLAH BADZAI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,19,131111219,MOHALLAH AOUN ZA!
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,18,131111218,MOHALL!H TAJ KHAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,17,131111217,MOHALL!H SINLI!N
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,16,131111216,MOH!LL!H KHAN KHAIL
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,15,131111215,MANU DE GALI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,14,131111214,MANGU DE GHARI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,13,131111213,M!HALL!H ADDA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,12,131111212,JASW!L
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,11,131111211,GOJRA MAIRA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,10,131111210,GAVERA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,9,13111129,DOTAR
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,8,13111128,DHARKAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,7,13111127,DHAMTOUR
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,6,13111126,CHOONA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,5,13111125,BANDA SHOHALIAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,4,13111124,BANDA SA!D KH!!
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,3,13111123,B!NDA HAFEEZ
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,2,13111122,B!NDA BUZDAR
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,DHAMTOUR,Rural,12,1311112,34.1371256,73.2748134,38,1,13111121,AKHREELA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,41,131121341,SHER SHAH STREET
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,40,131121340,SAIN BABA CHOWK
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,39,131121339,REHMAN STREET
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,38,131121338,RAJIAN DA MOHALLAH
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,37,131121337,PHATAN COLONY
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,36,131121336,MOHALLAH TANOLI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,35,131121335,MOHALLAH AWANABAD
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,34,131121334,MISTRIAN DA MOHALLAH
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,33,131121333,MENTAL COLONY
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,32,131121332,LAMBA MAIRA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,31,131121331,KUNDA SERI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,30,131121330,KHUSHAL CHOWK
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,29,131121329,JHANGI SYEDAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,28,131121328,JHANGI KHOJA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,27,131121327,JHANGI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,26,131121326,ILYAS KHAIL TOWN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,25,131121325,GULSHAN GHAZI STREET
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,24,131121324,GUJJAR MOHRI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,23,131121323,GALI DOBATHAR
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,22,131121322,EMPLOYEES COLONY
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,21,131121321,DOBATHAR
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,20,131121320,DHERIAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,19,131121319,DAHRI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,18,131121318,BOOI DE GALI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,17,131121317,BATANGI MOHRI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,16,131121316,BANDA SHER KHAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,15,131121315,BANDA QAZI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,14,131121314,BANDA PINO KHAIL
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,13,131121313,BANDA PHAGWARIAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,12,131121312,BANDA NOOR AHMED
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,11,131121311,BANDA LAMBA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,10,131121310,BANDA KHAIR ALI KHAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,9,13112139,BANDA JALAL KHAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,8,13112138,BANDA GHAZAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,7,13112137,BANDA FAIZ ULLAH
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,6,13112136,BANDA DILZAK
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,5,13112135,BANDA BATANG NO 2
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,4,13112134,BANDA BATANG NO 1
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,3,13112133,BANDA AMLOOK
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,2,13112132,BANDA ALI KHAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,JHANGI,Urban,13,1311213,34.1849434,73.2252848,41,1,13112131,BADDRAH DA MOHALLAH
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,27,131111427,THANDA CHOA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,26,131111426,TANGOLAY
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,25,131111425,TAKIA KAKUL
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,24,131111424,PAIJO
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,23,131111423,MOHRA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,22,131111422,MOCHI COLONY
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,21,131111421,MANDROCH KHURD
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,20,131111420,MANDROCH KALAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,19,131111419,MAIRA SYEDAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,18,131111418,MAIRA MANDROCH
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,17,131111417,MAIN GATE KAKUL
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,16,131111416,LOWER DANNA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,15,131111415,KUTTAR KHANA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,14,131111414,KHOLAY
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,13,131111413,KATHI JABI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,12,131111412,KAKUL
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,11,131111411,GULI BHEN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,10,131111410,GUL BANDI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,9,13111149,GATTI MAIRA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,8,13111148,FAQIR BANDI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,7,13111147,DANNA CHOONA KARI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,6,13111146,DAHARI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,5,13111145,CHAKAR
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,4,13111144,BEERWALY
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,3,13111143,BASALI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,2,13111142,BALOLIA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KAKUL,Rural,14,1311114,34.1995166,73.2749929,27,1,13111141,ASPADAR
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,19,131111519,SCHOOL GALI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,18,131111518,RAWLAY
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,17,131111517,PATOTAY
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,16,131111516,MOHAR KALAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,15,131111515,MAIRA REHMAT KHAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,14,131111514,KATHWAL
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,13,131111513,KANAIT
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,12,131111512,KALAS
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,11,131111511,KALA PANI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,10,131111510,GALI KATHWAL
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,9,13111159,GALI BANIAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,8,13111158,DANNA SHARIF
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,7,13111157,CHATRI KHURD
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,6,13111156,CHATRI BALA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,5,13111155,CHATRI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,4,13111154,CHANDROLL
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,3,13111153,BASALA
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,2,13111152,BANIAN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KATHWAL,Rural,15,1311115,34.1817026,73.3003024,19,1,13111151,BANDI MANSOOR
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KEHAL,Urban,16,1311216,34.1453969,73.2191381,3,3,13112163,NC UPPER KEHAL
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KEHAL,Urban,16,1311216,34.1453969,73.2191381,3,2,13112162,NC KHOLA KEHAL
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,KEHAL,Urban,16,1311216,34.1453969,73.2191381,3,1,13112161,NC KEHAL
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,LOWER MALIKPURA,Urban,17,1311217,34.1437043,73.209953,16,16,131121716,SHEHZADA MASJID CHOWK
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,LOWER MALIKPURA,Urban,17,1311217,34.1437043,73.209953,16,15,131121715,POLICE LINE
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,LOWER MALIKPURA,Urban,17,1311217,34.1437043,73.209953,16,14,131121714,NOOR ELAHI ROAD
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,LOWER MALIKPURA,Urban,17,1311217,34.1437043,73.209953,16,13,131121713,MOTI MASJID
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,LOWER MALIKPURA,Urban,17,1311217,34.1437043,73.209953,16,12,131121712,MOHALA QAZI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,LOWER MALIKPURA,Urban,17,1311217,34.1437043,73.209953,16,11,131121711,MOHALA NOZAMI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,LOWER MALIKPURA,Urban,17,1311217,34.1437043,73.209953,16,10,131121710,MOHALA MADNI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,LOWER MALIKPURA,Urban,17,1311217,34.1437043,73.209953,16,9,13112179,MOHALA JAMAL UD DIIN
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,LOWER MALIKPURA,Urban,17,1311217,34.1437043,73.209953,16,8,13112178,MOHALA DIGI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,LOWER MALIKPURA,Urban,17,1311217,34.1437043,73.209953,16,7,13112177,MOHALA DARUL KHAIR
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,LOWER MALIKPURA,Urban,17,1311217,34.1437043,73.209953,16,6,13112176,MOHALA DAKHI
KHYBER PAKHTUNKHWA,ABBOTTABAD,ABBOTTABAD,1311,LOWER MALIKPURA,Urban,17,1311217,34.1437043,73.209953,16,5,13112175,MAIRA
